file_name,altitude,time,surface,distance,run_start,heart_rate,landuse,width,path_index,latitude,speed,cadence,longitude,maxspeed
83.tcx,178.60000610351562,1.39487337e9,asphalt,3411.3798828125,958590,156,farmland,50,218,46.59128009341657,9.619999885559082,95,16.20589387603104,50
83.tcx,178.0,1.394873374e9,asphalt,3449.169921875,958590,155,farmland,50,218,46.59149500541389,9.5649995803833,106,16.20551166124642,50
83.tcx,178.0,1.394873375e9,asphalt,3458.8798828125,958590,155,farmland,50,218,46.59155032597482,9.574000358581543,106,16.205413760617375,50
83.tcx,178.0,1.394873376e9,asphalt,3468.3701171875,958590,155,farmland,50,218,46.59160455688834,9.555999755859375,105,16.205318123102188,50
83.tcx,178.0,1.394873377e9,asphalt,3477.820068359375,958590,155,farmland,50,218,46.59165853634477,9.409000396728516,104,16.20522290468216,50
83.tcx,178.0,1.394873378e9,asphalt,3486.989990234375,958590,154,farmland,50,218,46.59171100705862,9.394000053405762,104,16.20513053610921,50
83.tcx,178.60000610351562,1.394873382e9,asphalt,3525.580078125,958590,154,farmland,50,218,46.591930110007524,9.656999588012695,107,16.204739939421415,50
83.tcx,179.0,1.394873389e9,asphalt,3593.760009765625,958590,155,farmland,50,218,46.59231601282954,9.45300006866455,97,16.20404834859073,50
83.tcx,178.8000030517578,1.394873393e9,asphalt,3631.75,958590,152,farmland,50,218,46.59252941608429,9.390000343322754,105,16.20366127230227,50
83.tcx,178.60000610351562,1.394873397e9,asphalt,3669.25,958590,149,farmland,50,218,46.59274290315807,9.539999961853027,106,16.20328215882182,50
83.tcx,178.39999389648438,1.3948734e9,asphalt,3698.469970703125,958590,152,farmland,50,218,46.592906853184104,9.810999870300293,108,16.202984182164073,50
83.tcx,178.39999389648438,1.394873402e9,asphalt,3718.280029296875,958590,152,farmland,50,218,46.59302042797208,9.821999549865723,107,16.202785028144717,50
83.tcx,179.1999969482422,1.394873407e9,asphalt,3768.3798828125,958590,155,farmland,50,218,46.59329946152866,10.001999855041504,110,16.20227155275643,50
83.tcx,180.0,1.394873411e9,asphalt,3807.800048828125,958590,158,farmland,50,218,46.59352141432464,9.932999610900879,110,16.201870562508702,50
83.tcx,180.0,1.394873413e9,asphalt,3827.669921875,958590,158,farmland,50,218,46.59363239072263,10.08899974822998,111,16.20166713371873,50
83.tcx,180.0,1.39487342e9,asphalt,3897.2099609375,958590,157,farmland,50,218,46.59402474761009,10.013999938964844,111,16.200960455462337,50
83.tcx,179.60000610351562,1.394873427e9,asphalt,3965.97998046875,958590,157,farmland,50,218,46.59441542811692,9.642000198364258,91,16.200264673680067,70
83.tcx,178.8000030517578,1.394873434e9,asphalt,4032.469970703125,958590,155,farmland,50,218,46.59479429014027,9.312999725341797,96,16.199593199416995,70
83.tcx,178.1999969482422,1.394873439e9,asphalt,4079.330078125,958590,154,industrial,50,218,46.59504784271121,9.654999732971191,107,16.199104953557253,70
83.tcx,179.1999969482422,1.394873446e9,asphalt,4145.33984375,958590,152,farmland,50,218,46.59528379328549,9.244000434875488,93,16.19831026531756,50
83.tcx,179.60000610351562,1.394873453e9,asphalt,4212.97021484375,958590,151,farmland,50,218,46.59547548741102,9.869000434875488,110,16.197468554601073,90
83.tcx,179.39999389648438,1.394873457e9,asphalt,4253.31982421875,958590,154,farmland,50,218,46.59559006802738,9.918999671936035,110,16.19696907699108,90
83.tcx,180.0,1.394873462e9,asphalt,4302.39990234375,958590,157,farmland,50,218,46.595732225105166,9.821000099182129,109,16.19636264629662,90
424.tcx,178.0,1.4109685e9,asphalt,37573.7890625,1512876,130,farmland,50,328,46.59101908095181,7.065999984741211,96,16.206313893198967,50
424.tcx,178.0,1.410968506e9,asphalt,37617.30859375,1512876,132,farmland,50,328,46.59126634709537,7.377999782562256,96,16.205873675644398,50
424.tcx,178.0,1.410968515e9,asphalt,37681.37890625,1512876,134,farmland,50,328,46.591632133349776,7.083000183105469,96,16.205227430909872,50
424.tcx,178.0,1.410968518e9,asphalt,37702.4296875,1512876,135,farmland,50,328,46.59175459295511,6.934000015258789,96,16.205017967149615,50
424.tcx,178.0,1.410968523e9,asphalt,37737.0390625,1512876,132,farmland,50,328,46.5919469576329,6.947000026702881,96,16.204662825912237,50
424.tcx,178.0,1.410968526e9,asphalt,37757.66015625,1512876,129,farmland,50,328,46.5920624602586,6.88700008392334,96,16.204452272504568,50
424.tcx,178.0,1.410968534e9,asphalt,37812.51171875,1512876,128,farmland,50,328,46.592374853789806,6.867000102996826,96,16.20389822870493,50
424.tcx,178.0,1.410968543e9,asphalt,37874.8984375,1512876,126,farmland,50,328,46.59272831864655,6.934000015258789,96,16.203266065567732,50
424.tcx,178.0,1.410968549e9,asphalt,37916.44140625,1512876,126,farmland,50,328,46.59296661615372,6.974999904632568,96,16.202848479151726,50
424.tcx,178.0,1.410968557e9,asphalt,37973.21875,1512876,129,farmland,50,328,46.59328395500779,7.035999774932861,96,16.202267864719033,50
424.tcx,178.0,1.410968563e9,asphalt,38015.66015625,1512876,130,farmland,50,328,46.593526527285576,7.109000205993652,96,16.20184022001922,50
424.tcx,179.0,1.410968567e9,asphalt,38043.921875,1512876,129,farmland,50,328,46.593687711283565,7.116000175476074,96,16.20155523531139,50
424.tcx,179.39999389648438,1.410968568e9,asphalt,38051.0,1512876,129,farmland,50,328,46.59372869879007,7.2220001220703125,96,16.201484324410558,50
424.tcx,179.8000030517578,1.410968569e9,asphalt,38058.171875,1512876,129,farmland,50,328,46.59376909956336,7.186999797821045,96,16.201411401852965,50
424.tcx,180.1999969482422,1.41096857e9,asphalt,38065.26171875,1512876,129,farmland,50,328,46.59380966797471,7.0920000076293945,96,16.201340155676007,50
424.tcx,180.1999969482422,1.410968575e9,asphalt,38100.109375,1512876,129,farmland,50,328,46.59401259385049,7.135000228881836,96,16.2009933963418,50
424.tcx,180.1999969482422,1.410968583e9,asphalt,38158.21875,1512876,125,farmland,50,328,46.59433638677001,7.249000072479248,96,16.200397945940495,70
424.tcx,180.1999969482422,1.410968587e9,asphalt,38187.80859375,1512876,125,farmland,50,328,46.59449849277735,7.236000061035156,96,16.20009141974151,70
424.tcx,180.1999969482422,1.410968596e9,asphalt,38252.19921875,1512876,128,farmland,50,328,46.59486377611756,7.13100004196167,96,16.199439391493797,70
424.tcx,180.1999969482422,1.410968602e9,asphalt,38294.66015625,1512876,129,farmland,50,328,46.59507650882006,7.065999984741211,96,16.198979811742902,70
424.tcx,180.1999969482422,1.410968603e9,asphalt,38301.87890625,1512876,129,farmland,50,328,46.595102827996016,7.080999851226807,96,16.198893561959267,70
424.tcx,180.1999969482422,1.410968607e9,asphalt,38330.859375,1512876,127,farmland,50,328,46.5951987169683,7.269999980926514,96,16.198542024940252,70
424.tcx,180.1999969482422,1.410968616e9,asphalt,38396.76171875,1512876,128,farmland,50,328,46.59539870917797,7.315000057220459,96,16.197732500731945,70
424.tcx,180.1999969482422,1.41096862e9,asphalt,38425.73828125,1512876,129,farmland,50,328,46.59548210911453,7.35099983215332,96,16.19737417437136,70
424.tcx,180.1999969482422,1.410968625e9,asphalt,38462.3984375,1512876,132,farmland,50,328,46.59558688290417,7.4029998779296875,96,16.196920378133655,70
424.tcx,180.1999969482422,1.410968632e9,asphalt,38513.69921875,1512876,132,farmland,50,328,46.59573339857161,7.35099983215332,96,16.196285532787442,90
102.tcx,139.39999389648438,1.441811405e9,asphalt,3094.0,230012,148,farmland,50,52,46.59080643206835,9.14900016784668,96,16.20672058314085,50
102.tcx,139.39999389648438,1.441811412e9,asphalt,3158.070068359375,230012,151,farmland,50,52,46.59117112867534,9.123000144958496,96,16.206073248758912,50
102.tcx,139.39999389648438,1.441811419e9,asphalt,3221.139892578125,230012,153,farmland,50,52,46.591528952121735,9.064000129699707,96,16.205434380099177,50
102.tcx,139.39999389648438,1.441811424e9,asphalt,3267.1298828125,230012,154,farmland,50,52,46.5917897131294,9.163000106811523,96,16.204968597739935,50
102.tcx,139.39999389648438,1.441811431e9,asphalt,3332.81005859375,230012,155,farmland,50,52,46.5921626240015,9.388999938964844,96,16.204303912818432,50
102.tcx,139.39999389648438,1.441811434e9,asphalt,3360.719970703125,230012,152,farmland,50,52,46.592320036143064,9.270999908447266,96,16.204020101577044,50
102.tcx,139.39999389648438,1.441811438e9,asphalt,3396.889892578125,230012,149,farmland,50,52,46.59252463839948,8.892000198364258,96,16.203653225675225,50
102.tcx,139.39999389648438,1.441811439e9,asphalt,3405.260009765625,230012,149,farmland,50,52,46.592572247609496,8.687000274658203,96,16.20356848463416,50
102.tcx,139.39999389648438,1.441811442e9,asphalt,3430.3798828125,230012,146,farmland,50,52,46.59271398559213,8.220000267028809,96,16.203313255682588,50
102.tcx,139.39999389648438,1.441811445e9,asphalt,3453.739990234375,230012,140,farmland,50,52,46.59284608438611,7.808000087738037,96,16.203076131641865,50
102.tcx,139.39999389648438,1.441811448e9,asphalt,3477.7900390625,230012,139,farmland,50,52,46.59298446960747,8.010000228881836,96,16.202834900468588,50
102.tcx,139.39999389648438,1.441811452e9,asphalt,3513.7900390625,230012,142,farmland,50,52,46.593191334977746,9.331999778747559,96,16.202473556622863,50
102.tcx,139.39999389648438,1.441811453e9,asphalt,3523.010009765625,230012,142,farmland,50,52,46.59324321895838,8.95300006866455,96,16.20237959548831,50
102.tcx,139.39999389648438,1.441811455e9,asphalt,3540.530029296875,230012,145,farmland,50,52,46.593342712149024,8.640000343322754,96,16.2022022344172,50
102.tcx,139.39999389648438,1.441811458e9,asphalt,3566.610107421875,230012,148,farmland,50,52,46.59348947927356,8.770000457763672,96,16.20193686336279,50
102.tcx,139.39999389648438,1.441811463e9,asphalt,3610.77001953125,230012,149,farmland,50,52,46.593738086521626,8.812000274658203,96,16.201487258076668,50
102.tcx,139.39999389648438,1.44181147e9,asphalt,3672.080078125,230012,151,farmland,50,52,46.59408325329423,8.694000244140625,96,16.20086339302361,50
102.tcx,139.39999389648438,1.441811477e9,asphalt,3733.7099609375,230012,151,farmland,50,52,46.594431437551975,8.892000198364258,96,16.20023751631379,70
102.tcx,139.39999389648438,1.441811481e9,asphalt,3768.719970703125,230012,150,farmland,50,52,46.594631262123585,8.696999549865723,96,16.199884470552206,70
102.tcx,139.39999389648438,1.441811489e9,asphalt,3836.5,230012,149,farmland,50,52,46.595010878518224,8.305000305175781,96,16.199192544445395,70
102.tcx,139.39999389648438,1.441811492e9,asphalt,3861.68994140625,230012,149,farmland,50,52,46.595125207677484,8.439000129699707,96,16.1989073920995,70
102.tcx,139.39999389648438,1.4418115e9,asphalt,3930.3701171875,230012,150,meadow,50,52,46.59534749574959,8.72700023651123,96,16.19805914349854,90
102.tcx,139.39999389648438,1.441811506e9,asphalt,3982.0400390625,230012,147,farmland,50,52,46.59549543634057,8.529000282287598,96,16.197416754439473,90
102.tcx,139.39999389648438,1.441811508e9,asphalt,3998.840087890625,230012,145,farmland,50,52,46.59554539248347,8.369999885559082,96,16.197209637612104,90
102.tcx,139.39999389648438,1.44181151e9,asphalt,4015.360107421875,230012,142,farmland,50,52,46.595592917874455,8.105999946594238,96,16.197005454450846,90
102.tcx,139.39999389648438,1.441811512e9,asphalt,4031.550048828125,230012,138,farmland,50,52,46.5956355817616,8.024999618530273,96,16.19680345058441,90
142.tcx,178.1999969482422,1.40059414e9,asphalt,2719.110107421875,1687028,139,farmland,50,369,46.59061507321894,10.093000411987305,96,16.20709290727973,50
142.tcx,179.0,1.400594146e9,asphalt,2779.93994140625,1687028,140,farmland,50,369,46.59095688723028,10.112000465393066,96,16.206473065540195,50
142.tcx,178.8000030517578,1.400594151e9,asphalt,2830.719970703125,1687028,143,farmland,50,369,46.591247068718076,10.121000289916992,96,16.205961350351572,50
142.tcx,178.0,1.400594158e9,asphalt,2900.610107421875,1687028,146,farmland,50,369,46.59163875505328,10.067999839782715,96,16.205247966572642,50
142.tcx,178.39999389648438,1.400594162e9,asphalt,2940.739990234375,1687028,147,farmland,50,369,46.59186540171504,9.923999786376953,96,16.20484035462141,50
142.tcx,179.0,1.400594169e9,asphalt,3010.840087890625,1687028,147,farmland,50,369,46.59226639196277,10.137999534606934,96,16.204134430736303,50
142.tcx,178.8000030517578,1.400594173e9,asphalt,3051.070068359375,1687028,147,farmland,50,369,46.592490104958415,10.085000038146973,96,16.2037218734622,50
142.tcx,178.39999389648438,1.400594179e9,asphalt,3111.919921875,1687028,147,farmland,50,369,46.592835607007146,10.196000099182129,96,16.203105803579092,50
142.tcx,178.8000030517578,1.400594185e9,asphalt,3172.610107421875,1687028,146,farmland,50,369,46.59317742101848,10.147000312805176,96,16.202488392591476,50
142.tcx,180.0,1.400594191e9,asphalt,3233.300048828125,1687028,147,farmland,50,369,46.593518229201436,10.036999702453613,96,16.201869640499353,50
142.tcx,180.0,1.400594192e9,asphalt,3243.330078125,1687028,147,farmland,50,369,46.59357447177172,9.942999839782715,96,16.201767465099692,50
142.tcx,180.0,1.400594193e9,asphalt,3253.3701171875,1687028,147,farmland,50,369,46.59362987615168,9.904999732971191,96,16.201663864776492,50
142.tcx,180.0,1.400594194e9,asphalt,3263.0,1687028,148,farmland,50,369,46.59368402324617,9.774999618530273,96,16.201565796509385,50
142.tcx,180.0,1.400594195e9,asphalt,3272.679931640625,1687028,149,farmland,50,369,46.59373917616904,9.743000030517578,96,16.201467979699373,50
142.tcx,180.1999969482422,1.400594196e9,asphalt,3282.6298828125,1687028,149,farmland,50,369,46.59379558637738,9.74899959564209,96,16.20136714540422,50
142.tcx,180.1999969482422,1.400594198e9,asphalt,3302.239990234375,1687028,150,farmland,50,369,46.59390555694699,9.60099983215332,96,16.20116723701358,50
142.tcx,180.0,1.400594204e9,asphalt,3359.080078125,1687028,153,farmland,50,369,46.594232534989715,9.498000144958496,96,16.200596848502755,50
142.tcx,179.39999389648438,1.400594209e9,asphalt,3407.2900390625,1687028,152,farmland,50,369,46.5945044439286,9.711999893188477,96,16.200106758624315,50
142.tcx,178.60000610351562,1.400594215e9,asphalt,3467.330078125,1687028,151,farmland,50,369,46.59484466537833,10.343000411987305,96,16.199498316273093,50
142.tcx,178.1999969482422,1.400594218e9,asphalt,3498.14990234375,1687028,151,farmland,50,369,46.5950052626431,10.4399995803833,96,16.199170416221023,50
142.tcx,179.39999389648438,1.400594224e9,asphalt,3562.449951171875,1687028,151,farmland,50,369,46.59524925984442,10.928999900817871,96,16.198400789871812,50
142.tcx,179.1999969482422,1.400594225e9,asphalt,3573.510009765625,1687028,151,farmland,50,369,46.59528253600001,10.753999710083008,96,16.19826240465045,50
142.tcx,179.60000610351562,1.400594231e9,asphalt,3636.090087890625,1687028,149,farmland,50,369,46.595463920384645,10.284000396728516,96,16.1974810436368,50
142.tcx,179.39999389648438,1.400594233e9,asphalt,3656.5,1687028,148,farmland,50,369,46.595522090792656,10.220000267028809,96,16.19722757488489,50
142.tcx,179.60000610351562,1.400594236e9,asphalt,3686.5400390625,1687028,146,farmland,50,369,46.595608592033386,9.85200023651123,96,16.19685617275536,50
142.tcx,180.1999969482422,1.400594242e9,asphalt,3743.590087890625,1687028,142,farmland,50,369,46.595760472118855,9.48799991607666,96,16.196144968271255,90
23.tcx,172.60000610351562,1.454923436e9,asphalt,2909.429931640625,488722,132,farmland,50,111,46.59068833105266,7.741000175476074,96,16.206926610320807,50
23.tcx,172.60000610351562,1.454923444e9,asphalt,2971.52001953125,488722,130,farmland,50,111,46.59104305319488,7.669000148773193,96,16.206300733610988,50
23.tcx,172.60000610351562,1.454923449e9,asphalt,3009.2900390625,488722,130,farmland,50,111,46.591255785897374,7.613999843597412,96,16.205916423350573,50
23.tcx,172.60000610351562,1.454923458e9,asphalt,3077.330078125,488722,131,farmland,50,111,46.59164219163358,7.953000068664551,96,16.205227933824062,50
23.tcx,172.60000610351562,1.454923461e9,asphalt,3101.530029296875,488722,133,farmland,50,111,46.59178032539785,7.880000114440918,96,16.20498393662274,50
23.tcx,172.60000610351562,1.454923463e9,asphalt,3117.1298828125,488722,136,farmland,50,111,46.5918692573905,7.830999851226807,96,16.204826356843114,50
23.tcx,172.60000610351562,1.454923466e9,asphalt,3140.510009765625,488722,139,farmland,50,111,46.59199867397547,7.776000022888184,96,16.204585880041122,50
23.tcx,172.60000610351562,1.454923474e9,asphalt,3202.449951171875,488722,139,farmland,50,111,46.592349372804165,7.747000217437744,96,16.203957740217447,50
23.tcx,172.60000610351562,1.454923477e9,asphalt,3225.3701171875,488722,138,farmland,50,111,46.592478370293975,7.693999767303467,96,16.203724555671215,50
23.tcx,172.60000610351562,1.454923486e9,asphalt,3292.7099609375,488722,135,farmland,50,111,46.592857986688614,7.53000020980835,96,16.2030397541821,50
23.tcx,172.60000610351562,1.454923494e9,asphalt,3353.97998046875,488722,137,farmland,50,111,46.59320767968893,7.663000106811523,96,16.202421924099326,50
23.tcx,172.60000610351562,1.454923495e9,asphalt,3361.639892578125,488722,138,farmland,50,111,46.593250846490264,7.632999897003174,96,16.20234397239983,50
23.tcx,172.60000610351562,1.454923501e9,asphalt,3407.52001953125,488722,141,farmland,50,111,46.59350615926087,7.668000221252441,96,16.201873496174812,50
23.tcx,172.60000610351562,1.454923509e9,asphalt,3468.989990234375,488722,141,farmland,50,111,46.59385610371828,7.7779998779296875,96,16.201252564787865,50
23.tcx,172.60000610351562,1.45492351e9,asphalt,3476.679931640625,488722,142,farmland,50,111,46.593898767605424,7.7729997634887695,96,16.201173523440957,50
23.tcx,172.60000610351562,1.454923511e9,asphalt,3484.550048828125,488722,142,farmland,50,111,46.593942772597075,7.794000148773193,96,16.201093140989542,50
23.tcx,172.60000610351562,1.454923519e9,asphalt,3547.419921875,488722,140,farmland,50,111,46.59430009312928,7.936999797821045,96,16.20045728981495,50
23.tcx,172.60000610351562,1.454923527e9,asphalt,3610.669921875,488722,140,farmland,50,111,46.59466051496565,7.879000186920166,96,16.199818504974246,50
23.tcx,172.60000610351562,1.454923528e9,asphalt,3618.280029296875,488722,140,farmland,50,111,46.594704017043114,7.855000019073486,96,16.199741810560226,50
23.tcx,172.60000610351562,1.454923536e9,asphalt,3681.14990234375,488722,140,farmland,50,111,46.59504742361605,7.8420000076293945,96,16.199090788140893,50
23.tcx,172.60000610351562,1.454923539e9,asphalt,3705.080078125,488722,140,farmland,50,111,46.595145743340254,7.9710001945495605,96,16.198812928050756,50
23.tcx,172.60000610351562,1.454923546e9,asphalt,3761.72998046875,488722,139,meadow,50,111,46.59532142803073,8.0600004196167,96,16.198118990287185,50
23.tcx,172.60000610351562,1.454923554e9,asphalt,3826.22998046875,488722,138,farmland,50,111,46.59550314769149,7.9039998054504395,96,16.197319272905588,70
23.tcx,172.60000610351562,1.454923561e9,asphalt,3881.169921875,488722,137,farmland,50,111,46.59565133973956,7.896999835968018,96,16.196635058149695,70
23.tcx,172.60000610351562,1.454923567e9,asphalt,3929.43994140625,488722,134,farmland,50,111,46.595800118520856,8.020999908447266,96,16.196043379604816,70
23.tcx,172.60000610351562,1.454923572e9,asphalt,3970.719970703125,488722,133,farmland,50,111,46.595928613096476,8.213000297546387,96,16.19553786702454,90
436.tcx,174.60000610351562,1.382876249e9,asphalt,2071.3798828125,1165801,138,farmland,50,256,46.591014890000224,9.10200023651123,95,16.206346498802304,50
436.tcx,174.60000610351562,1.382876256e9,asphalt,2134.52001953125,1165801,138,farmland,50,256,46.59137464128435,9.008999824523926,95,16.205708887428045,50
436.tcx,174.60000610351562,1.382876259e9,asphalt,2161.330078125,1165801,138,farmland,50,256,46.59152694046497,8.887999534606934,93,16.205437649041414,50
436.tcx,174.60000610351562,1.382876266e9,asphalt,2221.3798828125,1165801,138,farmland,50,256,46.59186816774309,8.637999534606934,91,16.20483012869954,50
436.tcx,174.60000610351562,1.382876271e9,asphalt,2264.580078125,1165801,138,farmland,50,256,46.592115769162774,8.604999542236328,91,16.20439561083913,50
436.tcx,174.60000610351562,1.382876276e9,asphalt,2308.2900390625,1165801,138,farmland,50,256,46.59236580133438,8.664999961853027,91,16.20395539328456,50
436.tcx,174.60000610351562,1.382876283e9,asphalt,2368.89990234375,1165801,138,farmland,50,256,46.592707112431526,8.774999618530273,93,16.203338652849197,50
436.tcx,174.60000610351562,1.382876284e9,asphalt,2377.56005859375,1165801,138,farmland,50,256,46.59275564365089,8.793000221252441,93,16.20325030758977,50
436.tcx,174.60000610351562,1.382876291e9,asphalt,2439.97998046875,1165801,138,farmland,50,256,46.593112628906965,8.831999778747559,93,16.202621664851904,50
436.tcx,174.60000610351562,1.382876298e9,asphalt,2501.1201171875,1165801,138,farmland,50,256,46.593452682718635,8.677000045776367,91,16.20199453085661,50
436.tcx,174.60000610351562,1.382876299e9,asphalt,2509.909912109375,1165801,138,farmland,50,256,46.593501633033156,8.67300033569336,91,16.201904341578484,50
436.tcx,174.60000610351562,1.382876306e9,asphalt,2570.6298828125,1165801,138,farmland,50,256,46.593839256092906,8.741000175476074,92,16.201281566172838,50
436.tcx,174.60000610351562,1.382876309e9,asphalt,2596.93994140625,1165801,138,farmland,50,256,46.59398795105517,8.736000061035156,93,16.201014518737793,50
436.tcx,175.1999969482422,1.382876315e9,asphalt,2649.010009765625,1165801,138,farmland,50,256,46.59428441897035,8.722000122070312,91,16.200488721951842,50
436.tcx,175.60000610351562,1.382876316e9,asphalt,2657.56005859375,1165801,138,farmland,50,256,46.59433194436133,8.605999946594238,91,16.200400795787573,70
436.tcx,176.0,1.382876317e9,asphalt,2665.909912109375,1165801,138,farmland,50,256,46.594378631561995,8.585000038146973,91,16.200315468013287,70
436.tcx,176.39999389648438,1.382876318e9,asphalt,2674.10009765625,1165801,138,farmland,50,256,46.59442573785782,8.597000122070312,91,16.200233241543174,70
436.tcx,176.8000030517578,1.382876319e9,asphalt,2682.1298828125,1165801,138,farmland,50,256,46.59447183832526,8.572999954223633,91,16.200152523815632,70
436.tcx,176.8000030517578,1.382876321e9,asphalt,2699.179931640625,1165801,138,farmland,50,256,46.59457242116332,8.593000411987305,91,16.19998438283801,70
436.tcx,176.8000030517578,1.382876328e9,asphalt,2760.449951171875,1165801,138,industrial,50,256,46.594924461096525,8.767000198364258,92,16.19936915114522,70
436.tcx,176.8000030517578,1.382876331e9,asphalt,2787.39990234375,1165801,138,industrial,50,256,46.59506016410887,8.873000144958496,94,16.199077544733882,70
436.tcx,176.8000030517578,1.382876338e9,asphalt,2848.389892578125,1165801,138,farmland,50,256,46.5952761657536,8.46500015258789,88,16.198336333036423,50
436.tcx,176.8000030517578,1.382876339e9,asphalt,2856.830078125,1165801,138,farmland,50,256,46.595301227644086,8.343000411987305,88,16.198230804875493,50
436.tcx,176.8000030517578,1.382876347e9,asphalt,2920.5400390625,1165801,138,farmland,50,256,46.5954764932394,8.067999839782715,87,16.197432428598404,90
436.tcx,176.8000030517578,1.382876348e9,asphalt,2929.06005859375,1165801,138,farmland,50,256,46.59550029784441,8.387999534606934,88,16.197326816618443,90
436.tcx,176.8000030517578,1.382876355e9,asphalt,2989.169921875,1165801,138,farmland,50,256,46.595670031383634,8.58899974822998,91,16.196581916883588,90
168.tcx,181.0,1.440433799e9,asphalt,3083.89990234375,851588,138,farmland,50,188,46.59054181538522,7.954999923706055,96,16.207207990810275,50
168.tcx,181.0,1.440433803e9,asphalt,3116.14990234375,851588,138,farmland,50,188,46.590726133435965,8.07800006866455,96,16.206882940605283,50
168.tcx,181.0,1.440433811e9,asphalt,3181.10009765625,851588,138,farmland,50,188,46.59109426662326,8.00100040435791,96,16.206224877387285,50
168.tcx,181.0,1.440433819e9,asphalt,3244.840087890625,851588,138,farmland,50,188,46.59145653247833,7.936999797821045,96,16.20558014139533,50
168.tcx,181.0,1.440433827e9,asphalt,3307.949951171875,851588,138,farmland,50,188,46.591811925172806,8.027000427246094,96,16.20493800379336,50
168.tcx,181.0,1.440433834e9,asphalt,3363.330078125,851588,138,farmland,50,188,46.59212976694107,7.923999786376953,96,16.2043815292418,50
168.tcx,181.0,1.440433842e9,asphalt,3426.949951171875,851588,138,farmland,50,188,46.592489015311,7.818999767303467,96,16.203735200688243,50
168.tcx,181.0,1.44043385e9,asphalt,3490.169921875,851588,138,farmland,50,188,46.59284457564354,7.965000152587891,96,16.2030915543437,50
168.tcx,181.39999389648438,1.440433854e9,asphalt,3522.2099609375,851588,138,farmland,50,188,46.5930262953043,7.919000148773193,96,16.2027670070529,50
168.tcx,182.0,1.440433855e9,asphalt,3530.06005859375,851588,138,farmland,50,188,46.59307172521949,7.928999900817871,96,16.202688636258245,50
168.tcx,182.39999389648438,1.440433856e9,asphalt,3537.800048828125,851588,138,farmland,50,188,46.59311631694436,7.932000160217285,96,16.20261118747294,50
168.tcx,182.8000030517578,1.440433857e9,asphalt,3545.840087890625,851588,138,farmland,50,188,46.59316258504987,7.934999942779541,96,16.202530469745398,50
168.tcx,183.1999969482422,1.440433858e9,asphalt,3553.5400390625,851588,138,farmland,50,188,46.593207344412804,7.927999973297119,96,16.202453775331378,50
168.tcx,183.1999969482422,1.440433863e9,asphalt,3592.8701171875,851588,138,farmland,50,188,46.59342795610428,7.90500020980835,96,16.202052449807525,50
168.tcx,183.1999969482422,1.440433871e9,asphalt,3656.030029296875,851588,138,farmland,50,188,46.593782510608435,7.896999835968018,96,16.20140863582492,50
168.tcx,183.1999969482422,1.440433879e9,asphalt,3719.6201171875,851588,138,farmland,50,188,46.59414301626384,7.954999923706055,96,16.20076415129006,50
168.tcx,183.1999969482422,1.440433884e9,asphalt,3760.0400390625,851588,138,farmland,50,188,46.594373267143965,8.095999717712402,96,16.200355868786573,50
168.tcx,183.1999969482422,1.440433892e9,asphalt,3823.60009765625,851588,138,farmland,50,188,46.59473368898034,7.992000102996826,96,16.199712138623,50
168.tcx,183.1999969482422,1.440433898e9,asphalt,3871.22998046875,851588,138,farmland,50,188,46.59499361179769,7.956999778747559,96,16.199218444526196,50
168.tcx,183.1999969482422,1.440433904e9,asphalt,3919.52001953125,851588,138,farmland,50,188,46.59518756903708,8.027000427246094,96,16.1986552644521,50
168.tcx,183.1999969482422,1.440433912e9,asphalt,3984.14990234375,851588,138,meadow,50,188,46.59537909552455,8.020000457763672,96,16.197858899831772,90
168.tcx,183.1999969482422,1.440433913e9,asphalt,3992.52001953125,851588,138,meadow,50,188,46.59540466032922,8.017999649047852,96,16.197756053879857,90
168.tcx,183.1999969482422,1.440433921e9,asphalt,4056.570068359375,851588,138,farmland,50,188,46.59558637998998,8.001999855041504,96,16.196962790563703,90
168.tcx,183.1999969482422,1.440433929e9,asphalt,4120.16015625,851588,138,farmland,50,188,46.59576701000333,7.926000118255615,96,16.1961754783988,90
168.tcx,183.1999969482422,1.440433937e9,asphalt,4184.2900390625,851588,138,farmland,50,188,46.59596825949848,8.04800033569336,96,16.195391854271293,90
168.tcx,183.1999969482422,1.440433941e9,asphalt,4216.759765625,851588,138,forest,50,188,46.59610438160598,8.093000411987305,96,16.19501701556146,90
59.tcx,164.39999389648438,1.402661191e9,asphalt,2840.469970703125,1284641,125,farmland,50,277,46.591059230268,8.001999855041504,96,16.206275755539536,50
59.tcx,164.39999389648438,1.402661196e9,asphalt,2880.780029296875,1284641,126,farmland,50,277,46.591287553310394,7.945000171661377,96,16.205867053940892,50
59.tcx,164.39999389648438,1.402661204e9,asphalt,2945.10009765625,1284641,123,farmland,50,277,46.591651579365134,7.952000141143799,96,16.205214858055115,50
59.tcx,164.39999389648438,1.402661212e9,asphalt,3008.300048828125,1284641,124,farmland,50,277,46.59201292321086,7.829999923706055,96,16.20457791723311,50
59.tcx,164.39999389648438,1.402661213e9,asphalt,3016.31005859375,1284641,124,farmland,50,277,46.59205826930702,7.829999923706055,96,16.204496696591377,50
59.tcx,164.39999389648438,1.402661221e9,asphalt,3080.179931640625,1284641,123,farmland,50,277,46.59241936169565,7.896999835968018,96,16.203848524019122,50
